kpoint_index,kpoint_label,kpoint_distance,band_index,energy_eV,spin
30,,0.7689058508605042,23,-6.3695,1
30,,0.7689058508605042,24,-6.2553,1
30,,0.7689058508605042,25,-5.4788,1
30,,0.7689058508605042,26,-5.1485,1
30,,0.7689058508605042,27,-5.1408,1
30,,0.7689058508605042,28,-4.9365,1
30,,0.7689058508605042,29,-4.9129,1
30,,0.7689058508605042,30,-4.7693,1
30,,0.7689058508605042,31,-3.2795,1
30,,0.7689058508605042,32,-3.1992,1
30,,0.7689058508605042,33,-3.1525,1
30,,0.7689058508605042,34,-2.9575,1
30,,0.7689058508605042,35,2.4825,1
30,,0.7689058508605042,36,2.4909,1
30,,0.7689058508605042,37,2.6888,1
30,,0.7689058508605042,38,2.7364,1
30,,0.7689058508605042,39,2.7994,1
30,,0.7689058508605042,40,3.1355,1
30,,0.7689058508605042,41,3.2521,1
30,,0.7689058508605042,42,3.5022,1
30,,0.7689058508605042,1,-19.5806,-1
30,,0.7689058508605042,2,-19.412,-1
30,,0.7689058508605042,3,-19.1343,-1
30,,0.7689058508605042,4,-19.0038,-1
30,,0.7689058508605042,5,-18.98,-1
30,,0.7689058508605042,6,-18.9472,-1
30,,0.7689058508605042,7,-9.2367,-1
30,,0.7689058508605042,8,-8.8798,-1
30,,0.7689058508605042,9,-8.6427,-1
30,,0.7689058508605042,10,-8.5352,-1
30,,0.7689058508605042,11,-8.4162,-1
30,,0.7689058508605042,12,-8.2103,-1
30,,0.7689058508605042,13,-8.1356,-1
30,,0.7689058508605042,14,-7.8938,-1
30,,0.7689058508605042,15,-7.77,-1
30,,0.7689058508605042,16,-7.2818,-1
30,,0.7689058508605042,17,-7.1906,-1
30,,0.7689058508605042,18,-6.8625,-1
30,,0.7689058508605042,19,-6.7301,-1
30,,0.7689058508605042,20,-6.6709,-1
30,,0.7689058508605042,21,-6.4334,-1
30,,0.7689058508605042,22,-6.3278,-1
30,,0.7689058508605042,23,-6.1447,-1
30,,0.7689058508605042,24,-6.1244,-1
30,,0.7689058508605042,25,-2.6975,-1
30,,0.7689058508605042,26,-2.6604,-1
30,,0.7689058508605042,27,-2.5044,-1
30,,0.7689058508605042,28,-2.3633,-1
30,,0.7689058508605042,29,-2.2157,-1
30,,0.7689058508605042,30,-2.2119,-1
30,,0.7689058508605042,31,-1.4995,-1
30,,0.7689058508605042,32,-1.4312,-1
30,,0.7689058508605042,33,-1.4022,-1
30,,0.7689058508605042,34,-1.3178,-1
30,,0.7689058508605042,35,2.5881,-1
30,,0.7689058508605042,36,2.6723,-1
30,,0.7689058508605042,37,2.8298,-1
30,,0.7689058508605042,38,2.8401,-1
30,,0.7689058508605042,39,2.9524,-1
30,,0.7689058508605042,40,3.506,-1
30,,0.7689058508605042,41,3.5281,-1
30,,0.7689058508605042,42,3.5478,-1
31,,0.7868187598016552,1,-19.569,1
31,,0.7868187598016552,2,-19.4052,1
31,,0.7868187598016552,3,-19.1094,1
31,,0.7868187598016552,4,-18.9736,1
31,,0.7868187598016552,5,-18.9538,1
31,,0.7868187598016552,6,-18.9249,1
31,,0.7868187598016552,7,-9.4479,1
31,,0.7868187598016552,8,-9.1211,1
31,,0.7868187598016552,9,-8.8881,1
31,,0.7868187598016552,10,-8.7924,1
31,,0.7868187598016552,11,-8.7141,1
31,,0.7868187598016552,12,-8.511,1
31,,0.7868187598016552,13,-8.4762,1
31,,0.7868187598016552,14,-8.3131,1
31,,0.7868187598016552,15,-8.0733,1
31,,0.7868187598016552,16,-7.475,1
31,,0.7868187598016552,17,-7.3942,1
31,,0.7868187598016552,18,-7.1479,1
31,,0.7868187598016552,19,-6.9863,1
31,,0.7868187598016552,20,-6.895,1
31,,0.7868187598016552,21,-6.5432,1
31,,0.7868187598016552,22,-6.4799,1
31,,0.7868187598016552,23,-6.3774,1
31,,0.7868187598016552,24,-6.2671,1
31,,0.7868187598016552,25,-5.4767,1
31,,0.7868187598016552,26,-5.1357,1
31,,0.7868187598016552,27,-5.1319,1
31,,0.7868187598016552,28,-4.9375,1
31,,0.7868187598016552,29,-4.9098,1
31,,0.7868187598016552,30,-4.7813,1
31,,0.7868187598016552,31,-3.2801,1
31,,0.7868187598016552,32,-3.197,1
31,,0.7868187598016552,33,-3.1578,1
31,,0.7868187598016552,34,-2.9486,1
31,,0.7868187598016552,35,2.481,1
31,,0.7868187598016552,36,2.4831,1
31,,0.7868187598016552,37,2.6975,1
31,,0.7868187598016552,38,2.7529,1
31,,0.7868187598016552,39,2.8199,1
31,,0.7868187598016552,40,3.1405,1
31,,0.7868187598016552,41,3.2362,1
31,,0.7868187598016552,42,3.5191,1
31,,0.7868187598016552,1,-19.5729,-1
31,,0.7868187598016552,2,-19.4173,-1
31,,0.7868187598016552,3,-19.1381,-1
31,,0.7868187598016552,4,-19.0022,-1
31,,0.7868187598016552,5,-18.9798,-1
31,,0.7868187598016552,6,-18.9484,-1
31,,0.7868187598016552,7,-9.2138,-1
31,,0.7868187598016552,8,-8.8903,-1
31,,0.7868187598016552,9,-8.6373,-1
31,,0.7868187598016552,10,-8.5415,-1
31,,0.7868187598016552,11,-8.4302,-1
31,,0.7868187598016552,12,-8.2051,-1
31,,0.7868187598016552,13,-8.1384,-1
31,,0.7868187598016552,14,-7.9034,-1
31,,0.7868187598016552,15,-7.7891,-1
31,,0.7868187598016552,16,-7.2529,-1
31,,0.7868187598016552,17,-7.1958,-1
31,,0.7868187598016552,18,-6.8526,-1
31,,0.7868187598016552,19,-6.7041,-1
31,,0.7868187598016552,20,-6.6815,-1
31,,0.7868187598016552,21,-6.4337,-1
31,,0.7868187598016552,22,-6.3249,-1
31,,0.7868187598016552,23,-6.1498,-1
31,,0.7868187598016552,24,-6.1404,-1
31,,0.7868187598016552,25,-2.6939,-1
31,,0.7868187598016552,26,-2.6584,-1
31,,0.7868187598016552,27,-2.506,-1
31,,0.7868187598016552,28,-2.3709,-1
31,,0.7868187598016552,29,-2.2159,-1
31,,0.7868187598016552,30,-2.2113,-1
31,,0.7868187598016552,31,-1.4958,-1
31,,0.7868187598016552,32,-1.4318,-1
31,,0.7868187598016552,33,-1.4051,-1
31,,0.7868187598016552,34,-1.3109,-1
31,,0.7868187598016552,35,2.5874,-1
31,,0.7868187598016552,36,2.6762,-1
31,,0.7868187598016552,37,2.8425,-1
31,,0.7868187598016552,38,2.8645,-1
31,,0.7868187598016552,39,2.9521,-1
31,,0.7868187598016552,40,3.5304,-1
31,,0.7868187598016552,41,3.5496,-1
31,,0.7868187598016552,42,3.5716,-1
32,,0.8047316687428061,1,-19.5602,1
32,,0.8047316687428061,2,-19.4118,1
32,,0.8047316687428061,3,-19.1129,1
32,,0.8047316687428061,4,-18.9719,1
32,,0.8047316687428061,5,-18.9535,1
32,,0.8047316687428061,6,-18.9264,1
32,,0.8047316687428061,7,-9.4225,1
32,,0.8047316687428061,8,-9.1318,1
32,,0.8047316687428061,9,-8.8965,1
32,,0.8047316687428061,10,-8.7919,1
32,,0.8047316687428061,11,-8.7219,1
32,,0.8047316687428061,12,-8.5021,1
32,,0.8047316687428061,13,-8.4735,1
32,,0.8047316687428061,14,-8.3392,1
32,,0.8047316687428061,15,-8.0854,1
32,,0.8047316687428061,16,-7.47,1
32,,0.8047316687428061,17,-7.3541,1
32,,0.8047316687428061,18,-7.1212,1
32,,0.8047316687428061,19,-6.9855,1
32,,0.8047316687428061,20,-6.9052,1
32,,0.8047316687428061,21,-6.5843,1
32,,0.8047316687428061,22,-6.471,1
32,,0.8047316687428061,23,-6.3789,1
32,,0.8047316687428061,24,-6.2794,1
32,,0.8047316687428061,25,-5.4753,1
32,,0.8047316687428061,26,-5.1249,1
32,,0.8047316687428061,27,-5.1216,1
32,,0.8047316687428061,28,-4.9377,1
32,,0.8047316687428061,29,-4.9066,1
32,,0.8047316687428061,30,-4.794,1
32,,0.8047316687428061,31,-3.2809,1
32,,0.8047316687428061,32,-3.1948,1
32,,0.8047316687428061,33,-3.1626,1
32,,0.8047316687428061,34,-2.9406,1
32,,0.8047316687428061,35,2.4756,1
32,,0.8047316687428061,36,2.4796,1
32,,0.8047316687428061,37,2.7068,1
32,,0.8047316687428061,38,2.7699,1
32,,0.8047316687428061,39,2.8412,1
32,,0.8047316687428061,40,3.1408,1
32,,0.8047316687428061,41,3.2241,1
32,,0.8047316687428061,42,3.5377,1
32,,0.8047316687428061,1,-19.5646,-1
32,,0.8047316687428061,2,-19.4233,-1
32,,0.8047316687428061,3,-19.1417,-1
32,,0.8047316687428061,4,-19.0004,-1
32,,0.8047316687428061,5,-18.9796,-1
32,,0.8047316687428061,6,-18.9498,-1
32,,0.8047316687428061,7,-9.1898,-1
32,,0.8047316687428061,8,-8.9022,-1
32,,0.8047316687428061,9,-8.6316,-1
32,,0.8047316687428061,10,-8.5473,-1
32,,0.8047316687428061,11,-8.4445,-1
32,,0.8047316687428061,12,-8.1994,-1
32,,0.8047316687428061,13,-8.1417,-1
32,,0.8047316687428061,14,-7.9104,-1
32,,0.8047316687428061,15,-7.8082,-1
32,,0.8047316687428061,16,-7.2257,-1
32,,0.8047316687428061,17,-7.2004,-1
32,,0.8047316687428061,18,-6.8422,-1
32,,0.8047316687428061,19,-6.6922,-1
32,,0.8047316687428061,20,-6.6785,-1
32,,0.8047316687428061,21,-6.4369,-1
32,,0.8047316687428061,22,-6.3217,-1
32,,0.8047316687428061,23,-6.1558,-1
32,,0.8047316687428061,24,-6.1543,-1
32,,0.8047316687428061,25,-2.6901,-1
32,,0.8047316687428061,26,-2.6569,-1
32,,0.8047316687428061,27,-2.5077,-1
32,,0.8047316687428061,28,-2.378,-1
32,,0.8047316687428061,29,-2.2161,-1
32,,0.8047316687428061,30,-2.211,-1
32,,0.8047316687428061,31,-1.4922,-1
32,,0.8047316687428061,32,-1.432,-1
32,,0.8047316687428061,33,-1.408,-1
32,,0.8047316687428061,34,-1.3045,-1
32,,0.8047316687428061,35,2.5882,-1
32,,0.8047316687428061,36,2.6795,-1
32,,0.8047316687428061,37,2.8521,-1
32,,0.8047316687428061,38,2.8903,-1
32,,0.8047316687428061,39,2.9571,-1
32,,0.8047316687428061,40,3.5397,-1
32,,0.8047316687428061,41,3.5729,-1
32,,0.8047316687428061,42,3.5977,-1
33,,0.822644577683957,1,-19.5508,1
33,,0.822644577683957,2,-19.4192,1
33,,0.822644577683957,3,-19.1161,1
33,,0.822644577683957,4,-18.97,1
33,,0.822644577683957,5,-18.9532,1
33,,0.822644577683957,6,-18.9279,1
33,,0.822644577683957,7,-9.3962,1
33,,0.822644577683957,8,-9.1439,1
33,,0.822644577683957,9,-8.905,1
33,,0.822644577683957,10,-8.7903,1
33,,0.822644577683957,11,-8.7296,1
33,,0.822644577683957,12,-8.4935,1
33,,0.822644577683957,13,-8.4707,1
33,,0.822644577683957,14,-8.3626,1
33,,0.822644577683957,15,-8.0975,1
33,,0.822644577683957,16,-7.4651,1
33,,0.822644577683957,17,-7.3155,1
33,,0.822644577683957,18,-7.0954,1
33,,0.822644577683957,19,-6.9821,1
33,,0.822644577683957,20,-6.9157,1
33,,0.822644577683957,21,-6.63,1
33,,0.822644577683957,22,-6.462,1
33,,0.822644577683957,23,-6.377,1
33,,0.822644577683957,24,-6.2919,1
33,,0.822644577683957,25,-5.4745,1
33,,0.822644577683957,26,-5.1162,1
33,,0.822644577683957,27,-5.1106,1
33,,0.822644577683957,28,-4.9371,1
33,,0.822644577683957,29,-4.9034,1
33,,0.822644577683957,30,-4.8073,1
33,,0.822644577683957,31,-3.2816,1
33,,0.822644577683957,32,-3.1925,1
33,,0.822644577683957,33,-3.1668,1
33,,0.822644577683957,34,-2.9335,1
33,,0.822644577683957,35,2.469,1
33,,0.822644577683957,36,2.4779,1
33,,0.822644577683957,37,2.7163,1
33,,0.822644577683957,38,2.7873,1
33,,0.822644577683957,39,2.863,1
33,,0.822644577683957,40,3.1409,1
33,,0.822644577683957,41,3.2168,1
33,,0.822644577683957,42,3.5584,1
33,,0.822644577683957,1,-19.5556,-1
33,,0.822644577683957,2,-19.4303,-1
33,,0.822644577683957,3,-19.1449,-1
33,,0.822644577683957,4,-18.9984,-1
33,,0.822644577683957,5,-18.9795,-1
33,,0.822644577683957,6,-18.9512,-1
33,,0.822644577683957,7,-9.1649,-1
33,,0.822644577683957,8,-8.9154,-1
33,,0.822644577683957,9,-8.626,-1
33,,0.822644577683957,10,-8.5523,-1
33,,0.822644577683957,11,-8.4588,-1
33,,0.822644577683957,12,-8.1932,-1
33,,0.822644577683957,13,-8.1452,-1
33,,0.822644577683957,14,-7.9153,-1
33,,0.822644577683957,15,-7.8269,-1
33,,0.822644577683957,16,-7.2048,-1
33,,0.822644577683957,17,-7.2005,-1
33,,0.822644577683957,18,-6.8314,-1
33,,0.822644577683957,19,-6.7031,-1
33,,0.822644577683957,20,-6.6535,-1
33,,0.822644577683957,21,-6.4433,-1
33,,0.822644577683957,22,-6.3184,-1
33,,0.822644577683957,23,-6.1672,-1
33,,0.822644577683957,24,-6.1608,-1
33,,0.822644577683957,25,-2.6862,-1
33,,0.822644577683957,26,-2.656,-1
33,,0.822644577683957,27,-2.5094,-1
33,,0.822644577683957,28,-2.3843,-1
33,,0.822644577683957,29,-2.216,-1
33,,0.822644577683957,30,-2.2109,-1
33,,0.822644577683957,31,-1.4889,-1
33,,0.822644577683957,32,-1.4319,-1
33,,0.822644577683957,33,-1.411,-1
33,,0.822644577683957,34,-1.2987,-1
33,,0.822644577683957,35,2.5905,-1
33,,0.822644577683957,36,2.6819,-1
33,,0.822644577683957,37,2.8572,-1
33,,0.822644577683957,38,2.9176,-1
33,,0.822644577683957,39,2.969,-1
33,,0.822644577683957,40,3.5288,-1
33,,0.822644577683957,41,3.5982,-1
33,,0.822644577683957,42,3.6261,-1
34,,0.840557486625108,1,-19.5408,1
34,,0.840557486625108,2,-19.4276,1
34,,0.840557486625108,3,-19.1189,1
34,,0.840557486625108,4,-18.968,1
34,,0.840557486625108,5,-18.953,1
34,,0.840557486625108,6,-18.9296,1
34,,0.840557486625108,7,-9.3694,1
34,,0.840557486625108,8,-9.1574,1
34,,0.840557486625108,9,-8.9132,1
34,,0.840557486625108,10,-8.788,1
34,,0.840557486625108,11,-8.737,1
34,,0.840557486625108,12,-8.4851,1
34,,0.840557486625108,13,-8.4677,1
34,,0.840557486625108,14,-8.3833,1
34,,0.840557486625108,15,-8.1092,1
34,,0.840557486625108,16,-7.4605,1
34,,0.840557486625108,17,-7.2788,1
34,,0.840557486625108,18,-7.0711,1
34,,0.840557486625108,19,-6.9758,1
34,,0.840557486625108,20,-6.9263,1
34,,0.840557486625108,21,-6.6783,1
34,,0.840557486625108,22,-6.453,1
34,,0.840557486625108,23,-6.3732,1
34,,0.840557486625108,24,-6.3046,1
34,,0.840557486625108,25,-5.4742,1
34,,0.840557486625108,26,-5.1084,1
34,,0.840557486625108,27,-5.1008,1
34,,0.840557486625108,28,-4.9352,1
34,,0.840557486625108,29,-4.9002,1
34,,0.840557486625108,30,-4.821,1
34,,0.840557486625108,31,-3.2824,1
34,,0.840557486625108,32,-3.1902,1
34,,0.840557486625108,33,-3.1705,1
34,,0.840557486625108,34,-2.9274,1
34,,0.840557486625108,35,2.4636,1
34,,0.840557486625108,36,2.476,1
34,,0.840557486625108,37,2.7258,1
34,,0.840557486625108,38,2.8052,1
34,,0.840557486625108,39,2.8845,1
34,,0.840557486625108,40,3.1392,1
34,,0.840557486625108,41,3.2135,1
34,,0.840557486625108,42,3.5452,1
34,,0.840557486625108,1,-19.546,-1
34,,0.840557486625108,2,-19.4381,-1
34,,0.840557486625108,3,-19.1478,-1
34,,0.840557486625108,4,-18.9964,-1
34,,0.840557486625108,5,-18.9795,-1
34,,0.840557486625108,6,-18.9527,-1
34,,0.840557486625108,7,-9.1397,-1
34,,0.840557486625108,8,-8.9299,-1
34,,0.840557486625108,9,-8.6205,-1
34,,0.840557486625108,10,-8.556,-1
34,,0.840557486625108,11,-8.4731,-1
34,,0.840557486625108,12,-8.1867,-1
34,,0.840557486625108,13,-8.1488,-1
34,,0.840557486625108,14,-7.9184,-1
34,,0.840557486625108,15,-7.8448,-1
34,,0.840557486625108,16,-7.2083,-1
34,,0.840557486625108,17,-7.1778,-1
34,,0.840557486625108,18,-6.8204,-1
34,,0.840557486625108,19,-6.7139,-1
34,,0.840557486625108,20,-6.6295,-1
34,,0.840557486625108,21,-6.4532,-1
34,,0.840557486625108,22,-6.315,-1
34,,0.840557486625108,23,-6.1766,-1
34,,0.840557486625108,24,-6.1665,-1
34,,0.840557486625108,25,-2.6822,-1
34,,0.840557486625108,26,-2.6557,-1
34,,0.840557486625108,27,-2.5112,-1
34,,0.840557486625108,28,-2.3897,-1
34,,0.840557486625108,29,-2.2158,-1
34,,0.840557486625108,30,-2.2109,-1
34,,0.840557486625108,31,-1.4858,-1
34,,0.840557486625108,32,-1.4316,-1
34,,0.840557486625108,33,-1.4139,-1
34,,0.840557486625108,34,-1.2937,-1
34,,0.840557486625108,35,2.5948,-1
34,,0.840557486625108,36,2.6831,-1
34,,0.840557486625108,37,2.858,-1
34,,0.840557486625108,38,2.9462,-1
34,,0.840557486625108,39,2.9875,-1
34,,0.840557486625108,40,3.4899,-1
34,,0.840557486625108,41,3.6256,-1
34,,0.840557486625108,42,3.6566,-1
35,,0.8584703853502524,1,-19.5301,1
35,,0.8584703853502524,2,-19.4368,1
35,,0.8584703853502524,3,-19.1213,1
35,,0.8584703853502524,4,-18.966,1
35,,0.8584703853502524,5,-18.9531,1
35,,0.8584703853502524,6,-18.9312,1
35,,0.8584703853502524,7,-9.3425,1
35,,0.8584703853502524,8,-9.1724,1
35,,0.8584703853502524,9,-8.9207,1
35,,0.8584703853502524,10,-8.785,1
35,,0.8584703853502524,11,-8.7442,1
35,,0.8584703853502524,12,-8.4771,1
35,,0.8584703853502524,13,-8.4645,1
35,,0.8584703853502524,14,-8.4012,1
35,,0.8584703853502524,15,-8.1202,1
35,,0.8584703853502524,16,-7.4566,1
35,,0.8584703853502524,17,-7.2445,1
35,,0.8584703853502524,18,-7.0487,1
35,,0.8584703853502524,19,-6.966,1
35,,0.8584703853502524,20,-6.937,1
35,,0.8584703853502524,21,-6.7277,1
35,,0.8584703853502524,22,-6.444,1
35,,0.8584703853502524,23,-6.3687,1
35,,0.8584703853502524,24,-6.3172,1
35,,0.8584703853502524,25,-5.4742,1
35,,0.8584703853502524,26,-5.1013,1
35,,0.8584703853502524,27,-5.0927,1
35,,0.8584703853502524,28,-4.9319,1
35,,0.8584703853502524,29,-4.8972,1
35,,0.8584703853502524,30,-4.8347,1
35,,0.8584703853502524,31,-3.2831,1
35,,0.8584703853502524,32,-3.1881,1
35,,0.8584703853502524,33,-3.1737,1
35,,0.8584703853502524,34,-2.9224,1
35,,0.8584703853502524,35,2.4596,1
35,,0.8584703853502524,36,2.474,1
35,,0.8584703853502524,37,2.7347,1
35,,0.8584703853502524,38,2.8239,1
35,,0.8584703853502524,39,2.9045,1
35,,0.8584703853502524,40,3.136,1
35,,0.8584703853502524,41,3.2158,1
35,,0.8584703853502524,42,3.4685,1
35,,0.8584703853502524,1,-19.5358,-1
35,,0.8584703853502524,2,-19.4468,-1
35,,0.8584703853502524,3,-19.1501,-1
35,,0.8584703853502524,4,-18.9942,-1
35,,0.8584703853502524,5,-18.9799,-1
35,,0.8584703853502524,6,-18.9542,-1
35,,0.8584703853502524,7,-9.1143,-1
35,,0.8584703853502524,8,-8.9458,-1
35,,0.8584703853502524,9,-8.6157,-1
35,,0.8584703853502524,10,-8.5579,-1
35,,0.8584703853502524,11,-8.487,-1
35,,0.8584703853502524,12,-8.1799,-1
35,,0.8584703853502524,13,-8.1521,-1
35,,0.8584703853502524,14,-7.9202,-1
35,,0.8584703853502524,15,-7.8614,-1
35,,0.8584703853502524,16,-7.2114,-1
35,,0.8584703853502524,17,-7.1579,-1
35,,0.8584703853502524,18,-6.8092,-1
35,,0.8584703853502524,19,-6.7247,-1
35,,0.8584703853502524,20,-6.6068,-1
35,,0.8584703853502524,21,-6.4663,-1
35,,0.8584703853502524,22,-6.3116,-1
35,,0.8584703853502524,23,-6.1832,-1
35,,0.8584703853502524,24,-6.1722,-1
35,,0.8584703853502524,25,-2.6782,-1
35,,0.8584703853502524,26,-2.6562,-1
35,,0.8584703853502524,27,-2.5128,-1
35,,0.8584703853502524,28,-2.3941,-1
35,,0.8584703853502524,29,-2.2155,-1
35,,0.8584703853502524,30,-2.2112,-1
35,,0.8584703853502524,31,-1.4832,-1
35,,0.8584703853502524,32,-1.431,-1
35,,0.8584703853502524,33,-1.4167,-1
35,,0.8584703853502524,34,-1.2894,-1
35,,0.8584703853502524,35,2.601,-1
35,,0.8584703853502524,36,2.6826,-1
35,,0.8584703853502524,37,2.8556,-1
35,,0.8584703853502524,38,2.9764,-1
35,,0.8584703853502524,39,3.0114,-1
35,,0.8584703853502524,40,3.428,-1
35,,0.8584703853502524,41,3.6549,-1
35,,0.8584703853502524,42,3.6885,-1
36,,0.8763832942914034,1,-19.5189,1
36,,0.8763832942914034,2,-19.447,1
36,,0.8763832942914034,3,-19.1232,1
36,,0.8763832942914034,4,-18.9638,1
36,,0.8763832942914034,5,-18.9535,1
36,,0.8763832942914034,6,-18.9327,1
36,,0.8763832942914034,7,-9.3161,1
36,,0.8763832942914034,8,-9.1887,1
36,,0.8763832942914034,9,-8.9272,1
36,,0.8763832942914034,10,-8.7814,1
36,,0.8763832942914034,11,-8.751,1
36,,0.8763832942914034,12,-8.4695,1
36,,0.8763832942914034,13,-8.4612,1
36,,0.8763832942914034,14,-8.4166,1
36,,0.8763832942914034,15,-8.1299,1
36,,0.8763832942914034,16,-7.4536,1
36,,0.8763832942914034,17,-7.2135,1
36,,0.8763832942914034,18,-7.0289,1
36,,0.8763832942914034,19,-6.9524,1
36,,0.8763832942914034,20,-6.9478,1
36,,0.8763832942914034,21,-6.7766,1
36,,0.8763832942914034,22,-6.4352,1
36,,0.8763832942914034,23,-6.3641,1
36,,0.8763832942914034,24,-6.3294,1
36,,0.8763832942914034,25,-5.4745,1
36,,0.8763832942914034,26,-5.0951,1
36,,0.8763832942914034,27,-5.0867,1
36,,0.8763832942914034,28,-4.9271,1
36,,0.8763832942914034,29,-4.8949,1
36,,0.8763832942914034,30,-4.8479,1
36,,0.8763832942914034,31,-3.2837,1
36,,0.8763832942914034,32,-3.1861,1
36,,0.8763832942914034,33,-3.1764,1
36,,0.8763832942914034,34,-2.9185,1
36,,0.8763832942914034,35,2.4572,1
36,,0.8763832942914034,36,2.4718,1
36,,0.8763832942914034,37,2.7427,1
36,,0.8763832942914034,38,2.8435,1
36,,0.8763832942914034,39,2.9208,1
36,,0.8763832942914034,40,3.1323,1
36,,0.8763832942914034,41,3.2219,1
36,,0.8763832942914034,42,3.4019,1
36,,0.8763832942914034,1,-19.525,-1
36,,0.8763832942914034,2,-19.4565,-1
36,,0.8763832942914034,3,-19.152,-1
36,,0.8763832942914034,4,-18.9919,-1
36,,0.8763832942914034,5,-18.9805,-1
36,,0.8763832942914034,6,-18.9554,-1
36,,0.8763832942914034,7,-9.0894,-1
36,,0.8763832942914034,8,-8.9628,-1
36,,0.8763832942914034,9,-8.6119,-1
36,,0.8763832942914034,10,-8.5573,-1
36,,0.8763832942914034,11,-8.5005,-1
36,,0.8763832942914034,12,-8.1733,-1
36,,0.8763832942914034,13,-8.155,-1
36,,0.8763832942914034,14,-7.9211,-1
36,,0.8763832942914034,15,-7.8759,-1
36,,0.8763832942914034,16,-7.2139,-1
36,,0.8763832942914034,17,-7.1414,-1
36,,0.8763832942914034,18,-6.7982,-1
36,,0.8763832942914034,19,-6.7353,-1
36,,0.8763832942914034,20,-6.5855,-1
36,,0.8763832942914034,21,-6.4818,-1
36,,0.8763832942914034,22,-6.3084,-1
36,,0.8763832942914034,23,-6.187,-1
36,,0.8763832942914034,24,-6.1775,-1
36,,0.8763832942914034,25,-2.6742,-1
36,,0.8763832942914034,26,-2.6574,-1
36,,0.8763832942914034,27,-2.5143,-1
36,,0.8763832942914034,28,-2.3975,-1
36,,0.8763832942914034,29,-2.215,-1
36,,0.8763832942914034,30,-2.2115,-1
36,,0.8763832942914034,31,-1.4811,-1
36,,0.8763832942914034,32,-1.4301,-1
36,,0.8763832942914034,33,-1.4193,-1
36,,0.8763832942914034,34,-1.2861,-1
36,,0.8763832942914034,35,2.6094,-1
36,,0.8763832942914034,36,2.6799,-1
36,,0.8763832942914034,37,2.8518,-1
36,,0.8763832942914034,38,3.008,-1
36,,0.8763832942914034,39,3.0395,-1
36,,0.8763832942914034,40,3.357,-1
36,,0.8763832942914034,41,3.6858,-1
36,,0.8763832942914034,42,3.7216,-1
37,,0.8942962032325542,1,-19.507,1
37,,0.8942962032325542,2,-19.4581,1
37,,0.8942962032325542,3,-19.1245,1
37,,0.8942962032325542,4,-18.9616,1
37,,0.8942962032325542,5,-18.9543,1
37,,0.8942962032325542,6,-18.9338,1
37,,0.8942962032325542,7,-9.2908,1
37,,0.8942962032325542,8,-9.2063,1
37,,0.8942962032325542,9,-8.9322,1
37,,0.8942962032325542,10,-8.7774,1
37,,0.8942962032325542,11,-8.7573,1
37,,0.8942962032325542,12,-8.4623,1
37,,0.8942962032325542,13,-8.458,1
37,,0.8942962032325542,14,-8.4294,1
37,,0.8942962032325542,15,-8.1378,1
37,,0.8942962032325542,16,-7.4515,1
37,,0.8942962032325542,17,-7.1872,1
37,,0.8942962032325542,18,-7.0117,1
37,,0.8942962032325542,19,-6.9588,1
37,,0.8942962032325542,20,-6.935,1
37,,0.8942962032325542,21,-6.8229,1
37,,0.8942962032325542,22,-6.4272,1
37,,0.8942962032325542,23,-6.3598,1
37,,0.8942962032325542,24,-6.3406,1
37,,0.8942962032325542,25,-5.4749,1
37,,0.8942962032325542,26,-5.0902,1
37,,0.8942962032325542,27,-5.0827,1
37,,0.8942962032325542,28,-4.9208,1
37,,0.8942962032325542,29,-4.8943,1
37,,0.8942962032325542,30,-4.8591,1
37,,0.8942962032325542,31,-3.2842,1
37,,0.8942962032325542,32,-3.1843,1
37,,0.8942962032325542,33,-3.1787,1
37,,0.8942962032325542,34,-2.9157,1
37,,0.8942962032325542,35,2.4566,1
37,,0.8942962032325542,36,2.4692,1
37,,0.8942962032325542,37,2.749,1
37,,0.8942962032325542,38,2.8644,1
37,,0.8942962032325542,39,2.9301,1
37,,0.8942962032325542,40,3.1295,1
37,,0.8942962032325542,41,3.2325,1
37,,0.8942962032325542,42,3.3425,1
37,,0.8942962032325542,1,-19.5137,-1
37,,0.8942962032325542,2,-19.467,-1
37,,0.8942962032325542,3,-19.1534,-1
37,,0.8942962032325542,4,-18.9896,-1
37,,0.8942962032325542,5,-18.9816,-1
37,,0.8942962032325542,6,-18.9564,-1
37,,0.8942962032325542,7,-9.0652,-1
37,,0.8942962032325542,8,-8.981,-1
37,,0.8942962032325542,9,-8.6095,-1
37,,0.8942962032325542,10,-8.5536,-1
37,,0.8942962032325542,11,-8.5134,-1
37,,0.8942962032325542,12,-8.1673,-1
37,,0.8942962032325542,13,-8.1574,-1
37,,0.8942962032325542,14,-7.9215,-1
37,,0.8942962032325542,15,-7.8877,-1
37,,0.8942962032325542,16,-7.2157,-1
37,,0.8942962032325542,17,-7.1288,-1
37,,0.8942962032325542,18,-6.7873,-1
37,,0.8942962032325542,19,-6.7457,-1
37,,0.8942962032325542,20,-6.5659,-1
37,,0.8942962032325542,21,-6.4986,-1
37,,0.8942962032325542,22,-6.3056,-1
37,,0.8942962032325542,23,-6.1887,-1
37,,0.8942962032325542,24,-6.1822,-1
37,,0.8942962032325542,25,-2.6704,-1
37,,0.8942962032325542,26,-2.6593,-1
37,,0.8942962032325542,27,-2.5155,-1
37,,0.8942962032325542,28,-2.3998,-1
